OID,PID
3912,3653
3912,2689
3912,2689
3913,2435
3913,2261
3913,2261
3913,2261
3913,546
3914,3150
3914,212
3914,3381
3914,3381
3915,2979
3915,2979
3916,205
3916,205
3916,205
3916,1486
3916,157
3917,2528
3917,2528
3917,1973
3917,1973
3917,1973
3918,943
3918,3395
3918,3395
3918,1659
3919,1820
3919,1820
3919,1820
3919,3033
3919,3033
3919,756
3919,1192
3919,1192
3919,1192
3920,1747
3921,2699
3921,2699
3921,2699
3921,1180
3921,3130
3921,3130
3922,1366
3923,3502
3923,3502
3923,3502
3923,2125
3923,637
3924,2058
3924,669
3924,669
3924,669
3924,1012
3924,1012
3924,1012
3924,1169
3924,1169
3924,901
3924,901
3924,901
3925,3524
3925,3524
3925,3524
3925,2028
3925,2028
3925,2028
3925,3252
3925,3252
3925,3252
3926,3886
3926,3886
3926,3886
3926,511
3926,511
3926,511
3926,3073
3926,3073
3926,3669
3926,3846
3926,3846
3927,2736
3927,2736
3927,1599
3927,1599
3927,1773
3927,1773
3927,1773
3927,2832
3927,352
3928,1438
3928,1438
3928,1008
3928,1008
3928,1021
3928,1021
3928,1679
3928,1679
3928,1679
3929,1100
3929,1100
3929,451
3929,451
3929,451
3929,3256
3930,2831
3931,488
3931,488
3931,488
3931,2145
3931,3859
3931,2686
3931,2686
3931,2686
3931,1576
3931,1576
3932,1991
3932,2422
3932,2422
3932,91
3932,91
3932,91
3932,263
3932,263
3932,263
3933,2508
3933,2508
3933,2508
3933,1973
3933,1973
3933,608
3933,608
3933,608
3933,3612
3933,3612
3933,3612
3934,3092
3934,65
3934,65
3934,65
3935,2742
3935,2742
3935,2742
3935,1023
3935,1023
3935,2368
3935,3955
3935,3955
3935,3955
3935,1460
3935,1460
3936,588
3936,588
3937,137
3937,137
3937,3003
3937,3003
3937,857
3937,857
3938,252
3938,252
3938,252
3939,1833
3939,1833
3939,1629
3939,1629
3939,1309
3939,1309
3939,643
3940,1000
3940,1000
3941,390
3941,390
3942,3982
3942,3982
3942,3982
3942,1217
3942,1217
3942,1217
3942,2574
3942,2574
3942,2911
3942,1202
3942,1202
3942,1202
3943,1028
3943,1028
3943,1028
3944,2432
3944,1754
3944,1754
3944,1754
3944,3330
3944,3330
3944,3330
3944,2085
3945,374
3945,374
3945,374
3945,3782
3946,1081
3946,1081
3946,3364
3946,1268
3946,1268
3946,352
3946,352
3946,352
3947,952
3947,952
3947,952
3947,848
3948,2367
3949,2486
3949,476
3949,476
3949,476
3949,2182
3949,2182
3949,2182
3949,611
3949,611
3949,611
3949,1756
3949,1756
3950,3720
3950,3720
3951,1941
3951,1941
3951,3353
3951,3353
3951,3909
3951,3909
3951,3909
3952,884
3953,2909
3953,713
3953,713
3954,541
3954,541
3954,541
3954,2185
3954,2185
3954,1345
3954,1345
3954,1345
3954,3046
3954,3046
3954,1223
3954,1223
3955,3011
3955,1946
3955,1946
3955,3232
3955,3232
3955,1456
3955,1456
3955,2715
3955,2715
3956,1364
3956,1364
3956,1364
3956,1624
3956,1624
3956,1624
3956,2780
3956,2780
3956,2780
3956,1721
3956,3831
3957,1344
3957,1344
3957,1344
3957,3572
3957,3572
3957,2471
3958,331
3959,2455
3959,1651
3959,1651
3960,650
3960,650
3960,650
3960,1239
3960,1239
3960,1239
3960,2471
3960,1085
3961,2795
3961,3375
3961,1495
3961,1819
3962,3955
3962,3955
3962,3955
3963,2262
3963,2262
3963,2262
3963,2636
3963,2636
3963,2940
3963,2940
3963,3643
3963,3643
3963,3643
3963,527
3964,3621
3964,3621
3964,3621
3964,1012
3964,1012
3964,1954
3964,1762
3964,1762
3964,1257
3964,1257
3964,1257
3965,1715
3965,1715
3965,1715
3966,3798
3966,3798
3966,3798
3967,187
3967,2202
3967,3533
3967,3533
3967,3533
3967,1161
3967,3809
3968,1393
3968,1612
3968,1612
3968,1612
3968,414
3968,2036
3968,2036
3968,2036
3968,649
3969,3923
3969,3923
3969,1266
3970,1381
3970,1381
3970,1381
3971,1761
3971,1761
3971,311
3971,3530
3971,3530
3972,3525
3972,3525
3972,3525
3972,1182
3972,1182
3972,1182
3972,2177
3972,3388
3972,3388
3972,3388
3972,1153
3973,2190
3973,1128
3973,1558
3973,1558
3973,1558
3974,3463
3974,3463
3974,3463
3974,3140
3974,3140
3974,3140
3974,2060
3974,2060
3974,2060
3974,1511
3975,3137
3975,3137
3975,1936
3975,1936
3975,1936
3976,1362
3976,1362
3976,1937
3976,2798
3976,3916
3976,3916
3976,1961
3977,2211
3977,2211
3977,2211
3977,3168
3977,3168
3977,2135
3977,2135
3977,809
3978,759
3978,759
3978,891
3979,3042
3979,3042
3979,554
3979,3419
3979,3419
3979,3419
3979,1514
3979,1514
3980,2152
3980,691
3980,691
3980,2329
3980,1972
3980,1972
3980,1972
3981,3442
3981,2130
3981,238
3981,238
3981,238
3981,1519
3981,1519
3981,3507
3982,1412
3982,2166
3982,2166
3982,212
3982,1651
3982,1888
3982,1888
3982,1888
3983,2030
3983,2288
3983,2288
3983,1125
3983,3115
3983,3115
3984,2512
3984,3672
3984,3672
3984,3672
3984,2189
3984,1339
3984,1339
3985,938
3985,938
3985,938
3985,1263
3985,1263
3985,2215
3985,1603
3985,3613
3985,3613
3986,2890
3986,2890
3986,803
3986,803
3987,2335
3987,2335
3987,2335
3988,3962
3989,362
3989,362
3989,362
3989,3306
3990,2339
3990,2339
3990,804
3990,804
3990,804
3990,3131
3990,3131
3990,3131
3990,2994
3990,2994
3990,2994
3991,2166
3991,2166
3991,2166
3991,3635
3991,3635
3991,1251
3991,1251
3991,3037
3991,3037
3991,2736
3991,2736
3991,2736
3992,1730
3992,3084
3992,3084
3992,3939
3992,3939
3993,2962
3993,2962
3994,2977
3994,2395
3994,2395
3994,2395
3994,2297
3994,2297
3994,1972
3994,1972
3994,1972
3995,1168
3995,1791
3995,1791
3996,2128
3996,2128
3997,2155
3997,2155
3997,2155
3997,986
3997,986
3997,986
3997,1816
3997,1225
3998,2653
3998,3439
3998,3439
3998,3439
3998,3720
3998,3720
3999,2460
3999,2460
3999,3331
3999,3331
3999,3331
3999,236
3999,236
3999,236
4000,1219
4000,1219
4000,824
4000,824
4000,824
4001,307
4001,238
4001,238
4001,1876
4001,2362
4001,2362
4002,256
4002,256
4002,2061
4002,2061
4002,3634
4002,3634
4002,3634
4002,1574
4002,1574
4002,3271
4002,3271
4003,2626
4003,2626
4003,1646
4003,1646
4004,2475
4004,2475
4004,2562
4004,2562
4004,2562
4005,3220
4005,3220
4005,755
4005,755
4006,2294
4007,1165
4007,1165
4007,96
4007,3875
4007,273
4007,273
4008,1563
4008,1563
4008,1563
4008,1487
4008,1487
4008,1487
4008,609
4008,609
4008,2031
4008,2031
4008,3802
4008,3802
4008,3802
4009,1731
4009,2828
4009,2828
4009,2828
4009,2531
4009,2531
4009,3599
4009,3599
4009,3599
4010,14
4010,3426
4010,3426
4010,3426
4010,3130
4010,3130
4010,3130
4010,3568
4010,3568
4010,3384
4011,2902
4011,2902
4011,2902
4011,2094
4012,512
4012,512
4012,512
4013,1
4013,1
4014,1593
4015,772
4015,772
4015,3870
4015,3870
4015,728
4016,2124
4017,3641
4017,3641
4017,3641
4017,409
4017,3809
4017,3223
4017,3223
4018,1949
4018,1949
4018,1949
4018,3015
4018,3015
4018,672
4019,1303
4019,1303
4019,1303
4019,2752
4019,2752
4019,2752
4020,1413
4020,2540
4020,3414
4020,3414
4020,3414
4020,2661
4020,2661
4020,2661
4021,1897
4021,1897
4021,332
4021,51
4022,3821
4022,1174
4022,1174
4022,1174
4023,3201
4023,3201
4023,3201
4023,1263
4023,1263
4023,1263
4023,2532
4023,2532
4024,1445
4024,1445
4025,2833
4025,325
4025,325
4025,2534
4025,2534
4026,3890
4026,3890
4026,841
4027,3884
4027,3022
4027,3022
4027,3022
4027,1269
4027,1227
4027,1227
4027,1227
4027,2836
4027,2836
4027,2836
4028,2788
4028,2788
4028,3708
4029,2936
4029,2936
4029,3142
4029,3142
4030,2440
4031,2379
4031,2379
4032,3120
4032,680
4032,2451
4032,1788
4032,816
4032,816
4032,816
4033,2742
4033,2742
4033,22
4034,3011
4034,3011
4034,3011
4034,1843
4034,359
4034,359
4034,359
4034,3363
4034,809
4035,2019
4035,3117
4035,3117
4035,3436
4035,3436
4035,3436
4036,2381
4036,3076
4036,707
4036,707
4036,2142
4036,3839
4037,1069
4037,1069
4037,997
4037,997
4037,997
4037,2909
4037,179
4037,179
4037,179
4038,2256
4038,2256
4038,2256
4038,2521
4038,2521
4038,2521
4038,3523
4038,3523
4038,3523
4038,1200
4038,1200
4038,3516
4038,3516
4038,3516
4039,681
4039,681
4039,681
4039,3018
4039,3018
4039,2362
4039,2779
4039,2779
4039,2779
4040,750
4040,1781
4040,1781
4040,123
4040,123
4040,1330
4041,2011
4041,3807
4041,3807
4041,2319
4041,2319
4041,2221
4041,2221
4042,3499
4043,1497
4043,1497
4043,1497
4043,1210
4043,110
4043,110
4043,110
4043,2245
4043,2245
4043,2245
4044,189
4044,189
4044,3928
4044,3928
4044,3928
4044,1227
4044,1227
4044,1227
4045,96
4045,96
4045,3157
4045,3157
4045,3157
4045,1764
4045,1764
4045,1764
4046,83
4046,83
4046,83
4046,463
4046,463
4047,3390
4047,698
4047,698
4047,3420
4047,3188
4047,748
4047,748
4048,2
4048,2
4048,2
4049,133
4049,133
4050,2238
4050,2238
4050,3096
4050,3096
4051,2729
4051,2412
4051,1880
4051,1697
4051,1697
4051,1452
4052,330
4052,330
4052,3745
4052,3745
4052,3435
4052,3435
4053,3286
4053,3286
4053,3286
4054,219
4054,219
4054,3277
4055,1530
4055,1530
4055,1530
4055,2752
4055,2752
4055,1620
4055,1620
4055,3757
4055,2452
4055,2452
4055,2452
4056,3275
4056,3275
4056,3275
4056,3082
4056,3082
4056,3082
4056,3698
4056,3698
4056,3698
4056,3164
4056,3164
4057,1699
4057,2068
4057,1036
4057,1036
4057,1036
4057,83
4057,83
4057,83
4057,2280
4057,2280
4057,2280
4058,1922
4058,1922
4058,3713
4059,2280
4059,2280
4059,907
4060,1209
4060,1209
4060,1209
4061,816
4061,816
4061,1948
4061,1948
4061,2740
4061,2740
4061,2740
4062,1365
4062,1365
4062,2403
4062,2403
4062,3456
4062,3456
4062,177
4062,177
4062,3228
4063,655
4063,103
4063,103
4064,100
4064,100
4064,100
4064,1291
4064,1893
4064,1893
4064,147
4064,147
4065,3465
4065,3465
4065,2218
4065,2218
4065,2218
4065,1867
4066,2811
4066,2811
4066,2811
4067,3232
4067,13
4067,13
4068,3518
4068,3060
4068,3780
4068,3780
4068,442
4068,442
4068,442
4069,3870
4069,3870
4069,3870
4069,1756
4069,1756
4069,3021
4069,3021
4069,3752
4069,3752
4069,3752
4069,1039
4069,1039
4070,431
4070,431
4070,3372
4070,3442
4070,3442
4070,3442
4070,2978
4070,2978
4070,2978
4071,1890
4071,1890
4071,1890
4071,2725
4071,2979
4071,2824
4071,2824
4071,2824
4072,1314
4072,1314
4072,1314
4072,325
4072,325
4072,325
4072,3831
4072,3831
4072,3831
4073,3010
4074,1516
4074,989
4074,989
4074,989
4074,2464
4074,2464
4075,3326
4075,3326
4075,2440
4075,2440
4075,2440
4075,1778
4075,1778
4075,1867
4075,1867
4075,1867
4076,1575
4076,1575
4076,1575
4076,1141
4076,391
4076,391
4076,391
4076,429
4076,429
4076,429
4076,2689
4076,2689
4077,1956
4077,1956
4077,1956
4077,801
4077,801
4077,801
4078,3688
4078,3688
4078,3688
4078,3957
4078,3672
4078,1663
4078,1663
4078,1673
4078,1673
4079,2628
4079,1045
4079,1045
4079,1045
4079,687
4079,687
4079,687
4079,506
4079,506
4079,308
4079,308
4080,657
4081,3081
4082,909
4082,909
4082,909
4082,2996
4082,2996
4082,2996
4082,471
4082,3131
4082,3131
4082,422
4082,422
4082,422
4083,1934
4083,1269
4083,1269
4083,7
4083,7
4083,7
4083,3413
4083,3413
4084,3402
4084,3402
4084,3402
4084,304
4084,2133
4084,2553
4085,3245
4085,3245
4085,1455
4085,1455
4085,1455
4085,827
4085,827
4085,827
4086,523
4086,523
4086,523
4087,1595
4087,3430
4087,3430
4087,3430
4088,2768
4088,315
4088,2962
4088,2962
4088,204
4088,204
4088,204
4088,1298
4089,2116
4089,2131
4089,2131
4089,535
4089,535
4089,535
4089,314
4090,902
4090,902
4090,718
4090,718
4090,718
4090,3116
4090,3406
4090,3406
4090,2101
4091,1535
4091,1535
4092,949
4092,949
4092,358
4092,1810
4092,1507
4092,1507
4092,1507
4092,555
4093,836
4093,836
4093,724
4093,1557
4093,2488
4093,1648
4094,742
4094,742
4094,742
4094,3824
4094,3824
4094,75
4094,75
4094,75
4094,737
4094,737
4094,737
4094,2464
4094,2464
4095,3531
4095,3531
4095,1526
4096,3048
4096,2083
4097,1976
4097,818
4097,818
4097,1497
4097,1497
4097,3049
4097,3049
4098,3801
4098,3199
4098,671
4098,671
4099,2436
4099,2436
4099,2976
4099,21
4099,21
4099,2043
4099,1967
4100,3768
4100,1921
4100,1921
4100,2050
4100,99
4100,99
4100,99
4101,234
4101,3666
4101,3666
4102,3281
4102,3281
4102,1186
4102,1186
4102,3539
4102,3539
4102,3539
4102,1895
4102,3174
4102,3174
4102,3174
4103,3240
4103,1701
4103,3299
4103,3299
4104,2312
4105,363
4105,363
4105,2802
4105,2802
4105,3313
4105,3313
4106,3787
4106,3787
4106,2255
4106,2255
4106,2255
4106,1528
4106,1528
4106,1528
4107,18
4107,18
4107,18
4108,3503
4108,3608
4109,2565
4109,2565
4109,2565
4109,1040
4109,622
4109,622
4109,1569
4109,115
4109,115
4109,115
4110,3139
4110,3139
4110,3447
4110,3447
4110,2572
4110,2572
4110,2572
4110,1172
4111,2332
4111,2332
4111,2332
4112,838
4112,838
4112,838
4112,3914
4113,2314
4113,2554
4114,981
4114,981
4114,3544
4114,3544
4114,1188
4114,9
4114,9
4114,9
4115,3311
4115,3311
4115,3666
4115,3666
4115,3666
4115,1561
4115,1561
4115,1561
4116,2316
4116,2316
4116,2316
4116,1743
4116,1743
4116,1743
4116,1767
4116,394
4116,394
4116,394
4117,2662
4117,2662
4117,934
4117,934
4117,934
4118,3148
4118,3148
4118,3148
4119,1182
4119,1182
4119,2349
4119,3456
4119,3456
4119,3456
4120,140
4121,1729
4121,1729
4121,1729
4121,15
4121,15
4121,2376
4121,2376
4122,764
4122,764
4122,3569
4122,551
4122,551
4122,551
4123,2534
4123,2534
4123,2534
4123,2673
4123,2673
4123,2673
4123,462
4123,462
4123,659
4123,659
4123,659
4123,996
4123,996
4124,1988
4124,1988
4124,3906
4124,3906
4124,3661
4125,2081
4125,2081
4125,2081
4125,3633
4125,3633
4125,174
4125,174
4125,174
4125,807
4125,807
4125,807
4125,1028
4125,1028
4125,1028
4126,1666
4126,1666
4126,1666
4126,1964
4126,1964
4127,38
4127,38
4127,38
4127,3069
4127,3069
4127,3069
4127,3029
4127,3029
4127,3029
4127,110
4127,2352
4127,2352
4127,2352
4128,846
4128,846
4128,846
4128,2499
4128,2499
4128,2499
4128,3338
4128,3338
4128,894
4128,11
4128,11
4129,171
4129,1310
4129,1310
4129,1594
4129,1594
4129,1594
4130,1033
4130,2170
4130,3464
4130,3464
4130,3091
4130,2027
4130,2027
4131,3566
4131,3566
4132,1260
4133,1998
4133,1998
4133,1998
4134,1591
4135,1696
4135,1696
4135,1696
4135,3696
4135,3696
4135,3696
4135,935
4136,3065
4136,3023
4136,2205
4136,2205
4136,2205
4137,1852
4137,1852
4137,1610
4137,1610
4138,3487
4138,3487
4138,3487
4138,2917
4138,2917
4138,138
4138,138
4139,305
4139,305
4139,305
4139,1438
4139,1438
4139,2140
4139,2140
4139,3838
4139,3838
4139,3838
4139,1868
4139,1868
4140,2037
4140,2037
4140,2037
4140,652
4140,652
4140,652
4140,2170
4141,3937
4141,3937
4141,3937
4141,3337
4141,3337
4141,3337
4142,809
4142,809
4142,3162
4142,3162
4142,3162
4142,3232
4142,3232
4142,3232
4142,3867
4142,3867
4142,2538
4143,162
4143,162
4143,162
4143,1926
4143,1681
4143,1681
4143,957
4143,957
4144,2876
4144,2876
4144,3985
4144,3917
4145,2816
4145,2816
4145,2816
4146,3006
4146,1275
4146,1275
4146,326
4146,326
4147,225
4147,225
4147,225
4147,179
4148,939
4148,939
4148,3980
4148,3980
4148,3980
4149,1073
4149,1073
4149,1073
4149,350
4149,350
4149,1640
4149,1640
4149,2991
4149,2991
4149,2991
4150,3748
4150,2371
4150,1278
4150,1278
4150,475
4150,1906
4150,1906
4151,364
4151,364
4151,364
4151,629
4151,629
4151,629
4151,3593
4151,3593
4151,3918
4151,3918
4151,3918
4152,3801
4152,3801
4152,624
4153,1117
4153,1117
4153,1117
4153,1686
4153,2024
4153,2024
4153,2024
4153,3407
4153,3407
4153,3407
4153,3698
4153,3698
4154,1708
4154,1708
4154,1708
4154,2312
4154,2312
4154,585
4155,2670
4156,2992
4156,2992
4156,2992
4157,798
4157,798
4158,1265
4158,1265
4158,1265
4158,632
4158,3877
4158,3877
4158,3877
4158,933
4158,933
4158,933
4159,811
4159,3514
4159,3514
4159,3514
4160,2303
4160,2628
4160,749
4160,749
4160,749
4160,3260
4161,3516
4161,3516
4161,1472
4161,1472
4162,1998
4162,1405
4162,1405
4162,263
4162,263
4163,3720
4163,3720
4163,3720
4163,2277
4164,2161
4164,1967
4164,1967
4164,1967
4164,1266
4164,3582
4164,3582
4164,3582
4165,2357
4165,2357
4165,638
4165,515
4165,515
4166,3381
4167,2634
4167,2634
4167,2634
4167,3079
4167,3079
4167,3079
4167,2844
4167,2844
4167,2844
4168,1802
4168,1802
4168,2413
4168,2413
4168,2325
4168,2325
4168,3722
4168,3722
4168,3722
4168,851
4168,851
4168,851
4169,1550
4169,2017
4169,539
4169,539
4169,539
4169,2973
4170,2735
4170,1723
4170,3680
4170,3680
4171,3903
4172,1939
4172,420
4172,420
4173,1466
4173,904
4173,3780
4173,3780
4173,3780
4173,3045
4174,1147
4174,1147
4174,1147
4174,439
4174,439
4174,2284
4174,2284
4174,2284
4174,3886
4174,3886
4175,1110
4175,2486
4175,398
4176,906
4176,906
4176,906
4176,1646
4176,2003
4176,2637
4176,2637
4177,309
4177,309
4177,309
4177,900
4177,900
4177,900
4177,3376
4177,2527
4177,2527
4178,514
4178,2895
4179,2967
4179,2967
4180,3490
4180,3490
4180,3205
4180,3205
4180,3973
4180,3973
4181,346
4182,3530
4182,385
4182,385
4182,385
4183,3983
4183,3983
4183,3983
4183,1744
4183,1744
4183,1744
4184,690
4184,690
4184,690
4184,1584
4184,1584
4184,1981
4184,1981
4184,1981
4184,333
4185,2450
4185,777
4185,362
4185,1934
4185,1934
4185,1164
4185,1164
4185,1164
4186,820
4186,820
4187,694
4187,694
4188,3476
4188,3476
4188,1989
4188,1989
4188,1989
4188,449
4188,449
4188,449
4189,161
4189,1433
4189,372
4189,372
4189,372
4189,2852
4189,2852
4189,2852
4190,2776
4190,2331
4190,2331
4190,24
4190,3785
4190,3785
4190,3785
4191,1929
4191,1929
4191,1929
4191,1042
4191,3578
4191,3905
4191,2725
4191,2725
4192,3304
4192,3304
4192,3188
4192,1957
4192,1957
4193,1379
4193,1379
4193,1715
4193,1715
4193,1715
4193,1236
4193,1236
4193,1236
4194,1192
4194,1192
4194,1192
4194,3936
4194,3936
4194,3936
4194,3733
4194,3733
4194,3323
4194,3323
4194,3323
4195,2925
4195,3905
4195,838
4195,838
4195,170
4195,170
4196,1546
4197,2259
4197,3442
4197,660
4197,660
4198,198
4198,198
4198,2473
4198,2473
4198,1668
4198,1668
4198,2818
4198,2818
4198,1797
4198,1797
4199,1720
4199,3419
4200,3120
4200,3554
4200,3554
4200,3554
4200,622
4200,622
4201,3036
4201,3036
4202,566
4202,566
4202,566
4202,2539
4202,2539
4202,2539
4202,3349
4202,3349
4202,3349
4202,2431
4202,2431
4202,2431
4203,170
4204,893
4204,893
4204,893
4204,2966
4204,2966
4204,1975
4204,1975
4204,1975
4204,3898
4204,3898
4204,3470
4205,369
4205,1129
4205,1129
4205,1129
4206,2657
4207,595
4207,595
4207,595
4207,2788
4208,2285
4208,558
4208,558
4208,558
4208,2670
4208,2670
4208,3202
4208,3202
4208,579
4208,579
4208,579
4209,2855
4209,2832
4210,2332
4210,2332
4211,418
4211,418
4211,418
4211,269
4211,3953
4211,3953
4211,3953
4212,429
4212,429
4212,2133
4212,1631
4212,2546
4213,836
4213,836
4213,2020
4213,3943
4213,3943
4213,1355
4213,1355
4213,3716
4213,3716
4214,3434
4214,3434
4214,3434
4215,3434
4215,1531
4215,1502
4215,1502
4215,1502
4215,1414
4215,1414
4215,1414
4215,2385
4215,2385
4215,2385
4216,2898
4216,2898
4216,2898
4216,2806
4216,420
4216,420
4217,1828
4217,1828
4217,1828
4218,1382
4218,1382
4218,1382
4218,3312
4218,2192
4218,2192
4218,3701
4219,2069
4219,3798
4219,3798
4219,3798
4219,17
4219,17
4219,17
4220,2034
4220,2625
4220,2625
4220,2625
4220,2092
4220,2088
4220,2088
4220,2088
4221,664
4221,3573
4221,3573
4221,3573
4221,1192
4221,1192
4221,1192
4221,317
4221,550
4221,550
4221,550
4222,3546
4222,3546
4222,2261
4222,2261
4223,1719
4223,1719
4223,52
4223,3949
4223,3949
4223,2249
4223,2249
4223,2249
4224,359
4224,359
4224,284
4224,284
4224,284
4224,1720
4224,954
4224,954
4224,954
4225,2504
4225,2504
4225,2504
4225,3615
4225,2933
4225,1201
4226,3338
4226,3338
4227,292
4227,292
4227,292
4227,1661
4227,1661
4228,3075
4228,3075
4228,3075
4228,157
4228,157
4228,2547
4228,622
4228,3884
4229,2791
4229,2791
4229,2791
4229,3647
4229,3647
4229,3647
4229,3774
4229,3774
4229,3774
4229,3917
4229,3917
4229,3917
4230,3654
4230,3654
4230,3654
4230,828
4230,828
4230,828
4230,1288
4230,1288
4231,2108
4231,2108
4231,2108
4231,973
4231,973
4231,2199
4231,2199
4232,3307
4232,2285
4232,2285
4232,2285
4233,1931
4234,1968
4234,1968
4234,565
4234,565
4234,565
4234,3625
4234,3625
4234,787
4234,2440
4235,3500
4235,3500
4235,3500
4235,1022
4235,1022
4235,1022
4236,874
4236,874
4237,119
4237,119
4237,517
4237,517
4237,517
4238,85
4238,3870
4238,3870
4238,3870
4238,2197
4238,2223
4238,2223
4238,2223
4239,2001
4239,2673
4239,643
4240,1699
4240,1699
4240,1699
4240,3038
4240,2106
4240,3939
4240,3939
4240,3939
4240,353
4241,3731
4241,3731
4241,1129
4241,1129
4241,1129
4241,123
4241,123
4241,1290
4241,2028
4241,2028
4241,2028
4242,770
4242,1559
4242,1559
4243,1114
4243,1114
4243,1114
4243,2559
4244,837
4244,837
4244,2820
4244,2951
4244,2951
4244,2951
4244,1653
4244,1653
4244,1653
4244,1477
4245,3373
4245,3373
4245,727
4245,3099
4245,668
4245,668
4245,668
4246,2870
4246,2870
4246,2960
4246,2960
4246,2481
4246,2481
4247,3669
4247,3470
4247,2217
4247,2217
4247,2217
4247,692
4247,692
4247,2250
4247,2250
4247,2250
4248,2311
4248,2311
4248,2311
4248,3410
4248,3410
4249,3850
4249,3850
4249,791
4249,791
4250,1340
4250,1340
4250,2909
4250,2909
4250,3316
4251,2858
4251,476
4251,476
4251,72
4251,72
4252,1703
4252,1703
4252,1703
4252,26
4252,2073
4253,1714
4253,1714
4253,2102
4254,2623
4254,3486
4254,3009
4254,3009
4254,3009
4255,153
4255,515
4255,2761
4255,2516
4256,3033
4256,2580
4256,2580
4256,3490
4256,3490
4256,381
4257,1232
4257,1232
4257,1232
4257,671
4257,671
4257,671
4257,1130
4257,1130
4257,2054
4257,2054
4257,2054
4258,670
4258,670
4259,1127
4259,1127
4259,1127
4259,3945
4259,3286
4260,703
4260,703
4260,2262
4260,2262
4260,2262
4260,65
4260,65
4260,1917
4261,1594
4261,1594
4262,3747
4262,3747
4262,3747
4262,1885
4263,1677
4263,1728
4263,1728
4263,1728
4263,2438
4263,2438
4263,2438
4263,3271
4263,3271
4263,3271
4264,1316
4264,1316
4264,3966
4264,3966
4264,3966
4265,757
4265,757
4265,757
4265,1743
4266,1213
4266,1213
4266,555
4266,555
4266,555
4267,815
4267,815
4267,815
4267,1389
4267,1389
4267,1389
4267,1948
4268,2809
4268,2809
4268,2809
4268,3849
4268,3849
4268,3849
4269,2581
4269,2581
4269,2313
4269,2313
4269,404
4269,404
4269,404
4270,790
4270,790
4270,790
4271,2364
4271,2364
4271,1984
4271,1984
4271,1984
4272,2087
4272,2087
4272,2087
4272,905
4272,905
4272,905
4272,2301
4272,2301
4272,2301
4272,3216
4272,3216
4272,3216
4272,3386
4272,3386
4272,3386
4273,457
4273,477
4273,3125
4273,531
4273,531
4274,3721
4274,3721
4274,2011
4274,2011
4275,1659
4275,3767
4275,3767
4275,3767
4275,1724
4275,827
4275,827
4276,1755
4276,1755
4276,975
4276,1886
4276,2439
4276,2436
4276,2436
4276,2436
4277,2891
4277,2891
4277,1255
4277,1255
4277,3134
4277,1867
4277,1867
4277,1867
